id: 0x420001c5, name: OFO003_DEFAULT.PNX, group: 0x1000005f, partId: 0x74000007
id: 0x420035ce, name: COMMON_MONSTATE_MIDDLESTUN.PNX, group: 0x10000a1e, partId: 0x700005c7
id: 0x420035cf, name: COMMON_MONSTATE_MIDDLEWATER.PNX, group: 0x10000a1e, partId: 0x700005c8
id: 0x420035d0, name: COMMON_MONSTATE_SMALLCUTOFF.PNX, group: 0x10000a1e, partId: 0x700005c9
id: 0x420035d1, name: COMMON_MONSTATE_SMALLDAMAGE.PNX, group: 0x10000a1e, partId: 0x700005ca
id: 0x420035d2, name: COMMON_MONSTATE_SMALLELECTRIC.PNX, group: 0x10000a1e, partId: 0x700005cb
id: 0x420035d3, name: COMMON_MONSTATE_SMALLFIRE.PNX, group: 0x10000a1e, partId: 0x700005cc
id: 0x420035d4, name: COMMON_MONSTATE_SMALLHIT.PNX, group: 0x10000a1e, partId: 0x700005cd
id: 0x420035d5, name: COMMON_MONSTATE_SMALLHP.PNX, group: 0x10000a1e, partId: 0x700005ce
id: 0x420035d6, name: COMMON_MONSTATE_SMALLMAGIC.PNX, group: 0x10000a1e, partId: 0x700005cf
id: 0x420035d7, name: COMMON_MONSTATE_SMALLPHYSICS.PNX, group: 0x10000a1e, partId: 0x700005d0
id: 0x420035d8, name: COMMON_MONSTATE_SMALLSTAB.PNX, group: 0x10000a1e, partId: 0x700005d1
id: 0x420035d9, name: COMMON_MONSTATE_SMALLSTUN.PNX, group: 0x10000a1e, partId: 0x700005d2
id: 0x420035da, name: COMMON_MONSTATE_SMALLWATER.PNX, group: 0x10000a1e, partId: 0x700005d3
id: 0x420035e8, name: OCF002_INVENTORY.PNX, group: 0x10000a20, partId: 0x70000205
id: 0x420035e9, name: OCF003_INVENTORY.PNX, group: 0x10000a21, partId: 0x70000205
id: 0x420035ea, name: OCF004_INVENTORY.PNX, group: 0x10000a22, partId: 0x70000205
id: 0x420035eb, name: OCF005_INVENTORY.PNX, group: 0x10000a23, partId: 0x70000205
id: 0x420035ec, name: OCF006_INVENTORY.PNX, group: 0x10000a24, partId: 0x70000205
id: 0x420035ed, name: OCF007_INVENTORY.PNX, group: 0x10000a25, partId: 0x70000205
id: 0x420035ee, name: OCF008_INVENTORY.PNX, group: 0x10000a26, partId: 0x70000205
id: 0x420035ef, name: OCF009_INVENTORY.PNX, group: 0x10000a27, partId: 0x70000205
id: 0x420035f0, name: OCF010_INVENTORY.PNX, group: 0x10000a28, partId: 0x70000205
id: 0x420035f1, name: OCF011_INVENTORY.PNX, group: 0x10000a29, partId: 0x70000205
id: 0x420035f2, name: OCF012_INVENTORY.PNX, group: 0x10000a2a, partId: 0x70000205
id: 0x420035f3, name: OCF013_INVENTORY.PNX, group: 0x10000a2b, partId: 0x70000205
id: 0x420035f4, name: OCF014_INVENTORY.PNX, group: 0x10000a2c, partId: 0x70000205
id: 0x420035f5, name: OCF015_INVENTORY.PNX, group: 0x10000a2d, partId: 0x70000205
id: 0x420035f6, name: OCF016_INVENTORY.PNX, group: 0x10000a2e, partId: 0x70000205
id: 0x420035f7, name: OCF017_INVENTORY.PNX, group: 0x10000a2f, partId: 0x70000205
id: 0x420035f8, name: OCF018_INVENTORY.PNX, group: 0x10000a30, partId: 0x70000205
id: 0x420035f9, name: OCF019_INVENTORY.PNX, group: 0x10000a31, partId: 0x70000205
id: 0x420035fa, name: OCF020_INVENTORY.PNX, group: 0x10000a32, partId: 0x70000205
id: 0x420035fb, name: OCF021_INVENTORY.PNX, group: 0x10000a33, partId: 0x70000205
id: 0x420035fc, name: OCF022_INVENTORY.PNX, group: 0x10000a34, partId: 0x70000205
id: 0x420035fd, name: OCF023_INVENTORY.PNX, group: 0x10000a35, partId: 0x70000205
id: 0x420035fe, name: OCF024_INVENTORY.PNX, group: 0x10000a36, partId: 0x70000205
id: 0x420035ff, name: OCF025_INVENTORY.PNX, group: 0x10000a37, partId: 0x70000205
id: 0x42003600, name: OCF026_INVENTORY.PNX, group: 0x10000a38, partId: 0x70000205
id: 0x42003601, name: OCF027_INVENTORY.PNX, group: 0x10000a39, partId: 0x70000205
id: 0x42003602, name: OCF028_INVENTORY.PNX, group: 0x10000a3a, partId: 0x70000205
id: 0x42003603, name: OCF029_INVENTORY.PNX, group: 0x10000a3b, partId: 0x70000205
id: 0x42003604, name: OCF030_INVENTORY.PNX, group: 0x10000a3c, partId: 0x70000205
id: 0x42003605, name: OCF031_INVENTORY.PNX, group: 0x10000a3d, partId: 0x70000205
id: 0x42003606, name: OCF032_INVENTORY.PNX, group: 0x10000a3e, partId: 0x70000205
id: 0x42003607, name: OCF033_INVENTORY.PNX, group: 0x10000a3f, partId: 0x70000205
id: 0x42003608, name: OCF034_INVENTORY.PNX, group: 0x10000a40, partId: 0x70000205
id: 0x42003609, name: OCF035_INVENTORY.PNX, group: 0x10000a41, partId: 0x70000205
id: 0x4200360a, name: OCF036_INVENTORY.PNX, group: 0x10000a42, partId: 0x70000205
id: 0x4200360b, name: OCF037_INVENTORY.PNX, group: 0x10000a43, partId: 0x70000205
id: 0x4200360c, name: OCF038_INVENTORY.PNX, group: 0x10000a44, partId: 0x70000205
id: 0x4200360d, name: OCF045_INVENTORY.PNX, group: 0x10000a45, partId: 0x70000205
id: 0x4200360e, name: OCF047_INVENTORY.PNX, group: 0x10000a46, partId: 0x70000205
id: 0x4200360f, name: OIB002_INVENTORY.PNX, group: 0x10000a47, partId: 0x70000205
id: 0x42003610, name: OIB003_INVENTORY.PNX, group: 0x10000a48, partId: 0x70000205
id: 0x42003611, name: OIB004_INVENTORY.PNX, group: 0x10000a49, partId: 0x70000205
id: 0x42003612, name: OIB005_INVENTORY.PNX, group: 0x10000a4a, partId: 0x70000205
id: 0x42003613, name: OIB006_INVENTORY.PNX, group: 0x10000a4b, partId: 0x70000205
id: 0x42003614, name: OIB007_INVENTORY.PNX, group: 0x10000a4c, partId: 0x70000205
id: 0x42003615, name: OIB008_INVENTORY.PNX, group: 0x10000a4d, partId: 0x70000205
id: 0x42003616, name: OIB009_INVENTORY.PNX, group: 0x10000a4e, partId: 0x70000205
id: 0x42003617, name: OIB010_INVENTORY.PNX, group: 0x10000a4f, partId: 0x70000205
id: 0x42003618, name: OIB011_INVENTORY.PNX, group: 0x10000a50, partId: 0x70000205
id: 0x42003619, name: OIB012_INVENTORY.PNX, group: 0x10000a51, partId: 0x70000205
id: 0x4200361a, name: OIDE004_01_INVENTORY.PNX, group: 0x10000a52, partId: 0x70000205
id: 0x4200361b, name: OIDE004_02_INVENTORY.PNX, group: 0x10000a53, partId: 0x70000205
id: 0x4200361c, name: OIDE004_03_INVENTORY.PNX, group: 0x10000a54, partId: 0x70000205
id: 0x4200361d, name: OIDE004_04_INVENTORY.PNX, group: 0x10000a55, partId: 0x70000205
id: 0x4200361e, name: OIDE005_INVENTORY.PNX, group: 0x10000a56, partId: 0x70000205
id: 0x4200361f, name: OIDE006_01_INVENTORY.PNX, group: 0x10000a57, partId: 0x70000205
id: 0x42003620, name: OIDE006_02_INVENTORY.PNX, group: 0x10000a58, partId: 0x70000205
id: 0x42003621, name: OIDE006_03_INVENTORY.PNX, group: 0x10000a59, partId: 0x70000205
id: 0x42003622, name: OIDE006_04_INVENTORY.PNX, group: 0x10000a5a, partId: 0x70000205
id: 0x42003623, name: OIDE007_INVENTORY.PNX, group: 0x10000a5b, partId: 0x70000205
id: 0x42003624, name: OIDE008_INVENTORY.PNX, group: 0x10000a5c, partId: 0x70000205
id: 0x42003625, name: OIDE009_01_INVENTORY.PNX, group: 0x10000a5d, partId: 0x70000205
id: 0x42003626, name: OIDE009_02_INVENTORY.PNX, group: 0x10000a5e, partId: 0x70000205
id: 0x42003627, name: OIDE009_03_INVENTORY.PNX, group: 0x10000a5f, partId: 0x70000205
id: 0x42003628, name: OIDE009_04_INVENTORY.PNX, group: 0x10000a60, partId: 0x70000205
id: 0x42003629, name: OIDE010_INVENTORY.PNX, group: 0x10000a61, partId: 0x70000205
id: 0x4200362a, name: OIDE011_INVENTORY.PNX, group: 0x10000a62, partId: 0x70000205
id: 0x4200362b, name: OIDE012_INVENTORY.PNX, group: 0x10000a63, partId: 0x70000205
id: 0x4200362c, name: OIDE013_INVENTORY.PNX, group: 0x10000a64, partId: 0x70000205
id: 0x4200362d, name: OIDE014_INVENTORY.PNX, group: 0x10000a65, partId: 0x70000205
id: 0x4200362e, name: OIDE015_INVENTORY.PNX, group: 0x10000a66, partId: 0x70000205
id: 0x4200362f, name: OIDE016_INVENTORY.PNX, group: 0x10000a67, partId: 0x70000205
id: 0x42003630, name: OIDE017_INVENTORY.PNX, group: 0x10000a68, partId: 0x70000205
id: 0x42003631, name: OIF130_INVENTORY.PNX, group: 0x10000a69, partId: 0x70000205
id: 0x42003632, name: OIF131_INVENTORY.PNX, group: 0x10000a6a, partId: 0x70000205
id: 0x42003633, name: OIF132_INVENTORY.PNX, group: 0x10000a6b, partId: 0x70000205
id: 0x42003634, name: OIF133_INVENTORY.PNX, group: 0x10000a6c, partId: 0x70000205
id: 0x42003635, name: OIF135_INVENTORY.PNX, group: 0x10000a6d, partId: 0x70000205
id: 0x42003636, name: OIF136_INVENTORY.PNX, group: 0x10000a6e, partId: 0x70000205
id: 0x42003637, name: OIF137_INVENTORY.PNX, group: 0x10000a6f, partId: 0x70000205
id: 0x42003638, name: OIF138_INVENTORY.PNX, group: 0x10000a70, partId: 0x70000205
id: 0x42003639, name: OIF139_INVENTORY.PNX, group: 0x10000a71, partId: 0x70000205
id: 0x4200363a, name: OIF142_INVENTORY.PNX, group: 0x10000a72, partId: 0x70000205
id: 0x4200363b, name: OIF145_INVENTORY.PNX, group: 0x10000a73, partId: 0x70000205
id: 0x4200363c, name: OIF146_INVENTORY.PNX, group: 0x10000a74, partId: 0x70000205
id: 0x4200363d, name: OIF147_INVENTORY.PNX, group: 0x10000a75, partId: 0x70000205
id: 0x4200363e, name: OIF150_INVENTORY.PNX, group: 0x10000a76, partId: 0x70000205
id: 0x4200363f, name: OIF151_INVENTORY.PNX, group: 0x10000a77, partId: 0x70000205
id: 0x42003640, name: OIF154_INVENTORY.PNX, group: 0x10000a78, partId: 0x70000205
id: 0x42003641, name: OIF155_INVENTORY.PNX, group: 0x10000a79, partId: 0x70000205
id: 0x42003642, name: OIF156_INVENTORY.PNX, group: 0x10000a7a, partId: 0x70000205
id: 0x42003644, name: OIJ008_INVENTORY.PNX, group: 0x10000a7c, partId: 0x70000205
id: 0x42003645, name: OIJ009_INVENTORY.PNX, group: 0x10000a7d, partId: 0x70000205
id: 0x42003646, name: OIJ010_INVENTORY.PNX, group: 0x10000a7e, partId: 0x70000205
id: 0x42003647, name: OIJ011_INVENTORY.PNX, group: 0x10000a7f, partId: 0x70000205
id: 0x42003648, name: OIJ012_INVENTORY.PNX, group: 0x10000a80, partId: 0x70000205
id: 0x42003649, name: OIJ013_INVENTORY.PNX, group: 0x10000a81, partId: 0x70000205
id: 0x4200364a, name: OIJ014_INVENTORY.PNX, group: 0x10000a82, partId: 0x70000205
id: 0x4200364b, name: OIJ015_INVENTORY.PNX, group: 0x10000a83, partId: 0x70000205
id: 0x4200364c, name: OIJ016_INVENTORY.PNX, group: 0x10000a84, partId: 0x70000205
id: 0x4200364d, name: OIJ017_INVENTORY.PNX, group: 0x10000a85, partId: 0x70000205
id: 0x4200364e, name: OIJ018_INVENTORY.PNX, group: 0x10000a86, partId: 0x70000205
id: 0x4200364f, name: OIJ019_INVENTORY.PNX, group: 0x10000a87, partId: 0x70000205
id: 0x42003650, name: OIJ020_INVENTORY.PNX, group: 0x10000a88, partId: 0x70000205
id: 0x42003651, name: OIJ021_INVENTORY.PNX, group: 0x10000a89, partId: 0x70000205
id: 0x42003652, name: OIJ022_INVENTORY.PNX, group: 0x10000a8a, partId: 0x70000205
id: 0x42003653, name: OIJ023_INVENTORY.PNX, group: 0x10000a8b, partId: 0x70000205
id: 0x42003654, name: OIJ024_INVENTORY.PNX, group: 0x10000a8c, partId: 0x70000205
id: 0x42003655, name: OIJ025_INVENTORY.PNX, group: 0x10000a8d, partId: 0x70000205
id: 0x42003657, name: OIJ049_INVENTORY.PNX, group: 0x10000a8f, partId: 0x70000205
id: 0x42003658, name: OIJ050_INVENTORY.PNX, group: 0x10000a90, partId: 0x70000205
id: 0x42003659, name: OIJ051_INVENTORY.PNX, group: 0x10000a91, partId: 0x70000205
id: 0x4200365a, name: OIJ057_INVENTORY.PNX, group: 0x10000a92, partId: 0x70000205
id: 0x4200365b, name: OIJ064_INVENTORY.PNX, group: 0x10000a93, partId: 0x70000205
id: 0x4200365c, name: OIJ044_INVENTORY.PNX, group: 0x10000a94, partId: 0x70000205
id: 0x42003685, name: NPCOPT113_DEFAULT.PNX, group: 0x10000a9f, partId: 0x74000007
id: 0x42003686, name: NPCOPT113_INTERFACE.PNX, group: 0x10000a9f, partId: 0x700005b0
id: 0x42003687, name: NPCOPT114_DEFAULT.PNX, group: 0x10000aa0, partId: 0x74000007
id: 0x42003688, name: NPCOPT114_INTERFACE.PNX, group: 0x10000aa0, partId: 0x700005b0
id: 0x42003689, name: NPCOPT115_DEFAULT.PNX, group: 0x10000aa1, partId: 0x74000007
id: 0x4200368a, name: NPCOPT115_INTERFACE.PNX, group: 0x10000aa1, partId: 0x700005b0
id: 0x4200368b, name: NPCOPT116_DEFAULT.PNX, group: 0x10000aa2, partId: 0x74000007
id: 0x4200368c, name: NPCOPT116_INTERFACE.PNX, group: 0x10000aa2, partId: 0x700005b0
id: 0x4200368d, name: NPCOPT117_DEFAULT.PNX, group: 0x10000aa3, partId: 0x74000007
id: 0x4200368e, name: NPCOPT117_INTERFACE.PNX, group: 0x10000aa3, partId: 0x700005b0
id: 0x4200368f, name: NPCOPT118_INTERFACE.PNX, group: 0x10000aa4, partId: 0x700005b0
id: 0x42003691, name: NPCOPT119_INTERFACE.PNX, group: 0x10000aa5, partId: 0x700005b0
id: 0x42003693, name: NPCOPT120_DEFAULT.PNX, group: 0x10000aa6, partId: 0x74000007
id: 0x42003694, name: NPCOPT120_INTERFACE.PNX, group: 0x10000aa6, partId: 0x700005b0
id: 0x42003695, name: NPCOPT121_INTERFACE.PNX, group: 0x10000aa7, partId: 0x700005b0
id: 0x42003697, name: NPCOPT122_INTERFACE.PNX, group: 0x10000aa8, partId: 0x700005b0
id: 0x42003699, name: NPCOPT123_DEFAULT.PNX, group: 0x10000aa9, partId: 0x74000007
id: 0x4200369a, name: NPCOPT123_INTERFACE.PNX, group: 0x10000aa9, partId: 0x700005b0
id: 0x4200369b, name: NPCOPT124_INTERFACE.PNX, group: 0x10000aaa, partId: 0x700005b0
id: 0x4200369d, name: NPCOPT125_INTERFACE.PNX, group: 0x10000aab, partId: 0x700005b0
id: 0x4200369f, name: NPCOPT126_DEFAULT.PNX, group: 0x10000aac, partId: 0x74000007
id: 0x420036a0, name: NPCOPT126_INTERFACE.PNX, group: 0x10000aac, partId: 0x700005b0
id: 0x420036a1, name: NPCOPT127_INTERFACE.PNX, group: 0x10000aad, partId: 0x700005b0
id: 0x420036a3, name: NPCOPT128_INTERFACE.PNX, group: 0x10000aae, partId: 0x700005b0
id: 0x420036a5, name: NPCOPT129_INTERFACE.PNX, group: 0x10000aaf, partId: 0x700005b0
id: 0x420036a7, name: NPCOPT130_DEFAULT.PNX, group: 0x10000ab0, partId: 0x74000007
id: 0x420036a8, name: NPCOPT130_INTERFACE.PNX, group: 0x10000ab0, partId: 0x700005b0
id: 0x420036a9, name: NPCOPT131_INTERFACE.PNX, group: 0x10000ab1, partId: 0x700005b0
id: 0x420036ab, name: NPCOPT132_DEFAULT.PNX, group: 0x10000ab2, partId: 0x74000007
id: 0x420036ac, name: NPCOPT132_INTERFACE.PNX, group: 0x10000ab2, partId: 0x700005b0
id: 0x420036ad, name: NPCOPT133_DEFAULT.PNX, group: 0x10000ab3, partId: 0x74000007
id: 0x420036ae, name: NPCOPT133_INTERFACE.PNX, group: 0x10000ab3, partId: 0x700005b0
id: 0x420036af, name: NPCOPT134_DEFAULT.PNX, group: 0x10000ab4, partId: 0x74000007
id: 0x420036b0, name: NPCOPT134_INTERFACE.PNX, group: 0x10000ab4, partId: 0x700005b0
id: 0x420036bb, name: OIDE001_INTERFACE.PNX, group: 0x10000a08, partId: 0x700005b0
id: 0x420036bc, name: OIDE001_LOOP.PNX, group: 0x10000a08, partId: 0x700005b1
id: 0x420036bd, name: OIDE001_OUTBREAK.PNX, group: 0x10000a08, partId: 0x700005b2
id: 0x420036be, name: OIDE001_START.PNX, group: 0x10000a08, partId: 0x700000e0
id: 0x420036bf, name: OIDE002_INTERFACE.PNX, group: 0x10000a09, partId: 0x700005b0
id: 0x420036c0, name: OIDE002_LOOP.PNX, group: 0x10000a09, partId: 0x700005b1
id: 0x420036c1, name: OIDE002_START.PNX, group: 0x10000a09, partId: 0x700000e0
id: 0x420036c2, name: OIDE003_INTERFACE.PNX, group: 0x10000a0a, partId: 0x700005b0
id: 0x420036c3, name: OIDE003_LOOP.PNX, group: 0x10000a0a, partId: 0x700005b1
id: 0x420036c4, name: OIDE003_START.PNX, group: 0x10000a0a, partId: 0x700000e0
id: 0x420036c5, name: OIF158_INVENTORY.PNX, group: 0x10000ab6, partId: 0x70000205
id: 0x420036c6, name: OIF159_INVENTORY.PNX, group: 0x10000ab7, partId: 0x70000205
id: 0x420036c7, name: OIF160_INVENTORY.PNX, group: 0x10000ab8, partId: 0x70000205
id: 0x420036c8, name: OIF161_INVENTORY.PNX, group: 0x10000ab9, partId: 0x70000205
id: 0x420036c9, name: OIF163_INVENTORY.PNX, group: 0x10000aba, partId: 0x70000205
id: 0x420036ca, name: OIF164_INVENTORY.PNX, group: 0x10000abb, partId: 0x70000205
id: 0x420036cb, name: NPCX004_DEFAULT.PNX, group: 0x10000abc, partId: 0x74000007
id: 0x420036cc, name: COMMON_COLLATION_FAIL.PNX, group: 0x10000abd, partId: 0x700005d5
id: 0x420036cd, name: COMMON_COLLATION_OUTBREAK0SUCCESS.PNX, group: 0x10000abd, partId: 0x700005d6
id: 0x420036ce, name: COMMON_COLLATION_SUCCESS.PNX, group: 0x10000abd, partId: 0x700000e3
id: 0x420036cf, name: NPCOPT118_DEFAULT.PNX, group: 0x10000aa4, partId: 0x74000007
id: 0x420036d0, name: NPCOPT119_DEFAULT.PNX, group: 0x10000aa5, partId: 0x74000007
id: 0x420036d1, name: NPCOPT121_DEFAULT.PNX, group: 0x10000aa7, partId: 0x74000007
id: 0x420036d2, name: NPCOPT122_DEFAULT.PNX, group: 0x10000aa8, partId: 0x74000007
id: 0x420036d3, name: NPCOPT124_DEFAULT.PNX, group: 0x10000aaa, partId: 0x74000007
id: 0x420036d4, name: NPCOPT125_DEFAULT.PNX, group: 0x10000aab, partId: 0x74000007
id: 0x420036d5, name: OCF001_INVENTORY.PNX, group: 0x10000a1f, partId: 0x70000205
id: 0x420036d6, name: NPCOPT127_DEFAULT.PNX, group: 0x10000aad, partId: 0x74000007
id: 0x420036d7, name: NPCOPT128_DEFAULT.PNX, group: 0x10000aae, partId: 0x74000007
id: 0x420036d8, name: NPCOPT129_DEFAULT.PNX, group: 0x10000aaf, partId: 0x74000007
id: 0x420036d9, name: NPCOPT131_DEFAULT.PNX, group: 0x10000ab1, partId: 0x74000007
id: 0x420036db, name: OIF141_INVENTORY.PNX, group: 0x10000ab5, partId: 0x70000205
id: 0x420036dc, name: COMMON_RESULT_SKILL0CHEF0ULTIMATEDISH.PNX, group: 0x1000098b, partId: 0x700005d8
id: 0x42003736, name: OPT112_DEFAULT.PNX, group: 0x10000ac6, partId: 0x74000007
id: 0x42003739, name: OEC001_INTERFACE.PNX, group: 0x100000cf, partId: 0x700005b0
id: 0x4200373a, name: OEC001_INVENTORY.PNX, group: 0x100000cf, partId: 0x70000205
id: 0x4200373b, name: OEC001_LOOP.PNX, group: 0x100000cf, partId: 0x700005b1
id: 0x4200373c, name: OEC001_OUTBREAK.PNX, group: 0x100000cf, partId: 0x700005b2
id: 0x4200373d, name: OEC001_START.PNX, group: 0x100000cf, partId: 0x700000e0
id: 0x4200373e, name: OEC002_INTERFACE.PNX, group: 0x100000d0, partId: 0x700005b0
id: 0x4200373f, name: OEC002_INVENTORY.PNX, group: 0x100000d0, partId: 0x70000205
id: 0x42003740, name: OEC002_LOOP.PNX, group: 0x100000d0, partId: 0x700005b1
id: 0x42003741, name: OEC002_OUTBREAK.PNX, group: 0x100000d0, partId: 0x700005b2
id: 0x42003742, name: OEC002_START.PNX, group: 0x100000d0, partId: 0x700000e0
id: 0x42003743, name: OEC003_INTERFACE.PNX, group: 0x100000d1, partId: 0x700005b0
id: 0x42003744, name: OEC003_INVENTORY.PNX, group: 0x100000d1, partId: 0x70000205
id: 0x42003745, name: OEC003_LOOP.PNX, group: 0x100000d1, partId: 0x700005b1
id: 0x42003746, name: OEC003_OUTBREAK.PNX, group: 0x100000d1, partId: 0x700005b2
id: 0x42003747, name: OEC003_START.PNX, group: 0x100000d1, partId: 0x700000e0
id: 0x42003748, name: OEC004_INTERFACE.PNX, group: 0x100000d2, partId: 0x700005b0
id: 0x42003749, name: OEC004_INVENTORY.PNX, group: 0x100000d2, partId: 0x70000205
id: 0x4200374a, name: OEC004_LOOP.PNX, group: 0x100000d2, partId: 0x700005b1
id: 0x4200374b, name: OEC004_OUTBREAK.PNX, group: 0x100000d2, partId: 0x700005b2
id: 0x4200374c, name: OEC004_START.PNX, group: 0x100000d2, partId: 0x700000e0
id: 0x4200374d, name: OEC005_INTERFACE.PNX, group: 0x100000d3, partId: 0x700005b0
id: 0x4200374e, name: OEC005_INVENTORY.PNX, group: 0x100000d3, partId: 0x70000205
id: 0x4200374f, name: OEC005_LOOP.PNX, group: 0x100000d3, partId: 0x700005b1
id: 0x42003750, name: OEC005_OUTBREAK.PNX, group: 0x100000d3, partId: 0x700005b2
id: 0x42003751, name: OEC005_START.PNX, group: 0x100000d3, partId: 0x700000e0
id: 0x42003752, name: OEC006_INTERFACE.PNX, group: 0x10000a04, partId: 0x700005b0
id: 0x42003753, name: OEC006_INVENTORY.PNX, group: 0x10000a04, partId: 0x70000205
id: 0x42003754, name: OEC006_LOOP.PNX, group: 0x10000a04, partId: 0x700005b1
id: 0x42003755, name: OEC006_OUTBREAK.PNX, group: 0x10000a04, partId: 0x700005b2
id: 0x42003756, name: OEC006_START.PNX, group: 0x10000a04, partId: 0x700000e0
id: 0x42003757, name: OEC007_INTERFACE.PNX, group: 0x10000a05, partId: 0x700005b0
id: 0x42003758, name: OEC007_INVENTORY.PNX, group: 0x10000a05, partId: 0x70000205
id: 0x42003759, name: OEC007_LOOP.PNX, group: 0x10000a05, partId: 0x700005b1
id: 0x4200375a, name: OEC007_OUTBREAK.PNX, group: 0x10000a05, partId: 0x700005b2
id: 0x4200375b, name: OEC007_START.PNX, group: 0x10000a05, partId: 0x700000e0
id: 0x4200375c, name: OEC008_INVENTORY.PNX, group: 0x10000a06, partId: 0x70000205
id: 0x4200377f, name: FOOTF041A_DEFAULT.PNX, group: 0x10000ac7, partId: 0x74000007
id: 0x42003780, name: FOOTF041A_INVENTORY.PNX, group: 0x10000ac7, partId: 0x70000205
id: 0x42003781, name: FOOTF042A_DEFAULT.PNX, group: 0x10000ac8, partId: 0x74000007
id: 0x42003782, name: FOOTF042A_INVENTORY.PNX, group: 0x10000ac8, partId: 0x70000205
id: 0x42003783, name: FOOTF043A_DEFAULT.PNX, group: 0x10000ac9, partId: 0x74000007
id: 0x42003784, name: FOOTF043A_INVENTORY.PNX, group: 0x10000ac9, partId: 0x70000205
id: 0x42003785, name: FOOTF044A_DEFAULT.PNX, group: 0x10000aca, partId: 0x74000007
id: 0x42003786, name: FOOTF044A_INVENTORY.PNX, group: 0x10000aca, partId: 0x70000205
id: 0x42003787, name: FOOTF045A_DEFAULT.PNX, group: 0x10000acb, partId: 0x74000007
id: 0x42003788, name: FOOTF045A_INVENTORY.PNX, group: 0x10000acb, partId: 0x70000205
id: 0x42003789, name: FOOTF046A_DEFAULT.PNX, group: 0x10000acc, partId: 0x74000007
id: 0x4200378a, name: FOOTF046A_INVENTORY.PNX, group: 0x10000acc, partId: 0x70000205
id: 0x4200378b, name: FOOTF047A_DEFAULT.PNX, group: 0x10000acd, partId: 0x74000007
id: 0x4200378c, name: FOOTF047A_INVENTORY.PNX, group: 0x10000acd, partId: 0x70000205
id: 0x4200378d, name: FOOTF048A_DEFAULT.PNX, group: 0x10000ace, partId: 0x74000007
id: 0x4200378e, name: FOOTF048A_INVENTORY.PNX, group: 0x10000ace, partId: 0x70000205
id: 0x4200378f, name: FOOTF049A_DEFAULT.PNX, group: 0x10000acf, partId: 0x74000007
id: 0x42003790, name: FOOTF049A_INVENTORY.PNX, group: 0x10000acf, partId: 0x70000205
id: 0x42003791, name: FOOTF050A_DEFAULT.PNX, group: 0x10000ad0, partId: 0x74000007
id: 0x42003792, name: FOOTF050A_INVENTORY.PNX, group: 0x10000ad0, partId: 0x70000205
id: 0x42003793, name: FOOTF051A_DEFAULT.PNX, group: 0x10000ad1, partId: 0x74000007
id: 0x42003794, name: FOOTF051A_INVENTORY.PNX, group: 0x10000ad1, partId: 0x70000205
id: 0x42003795, name: FOOTF052A_DEFAULT.PNX, group: 0x10000ad2, partId: 0x74000007
id: 0x42003796, name: FOOTF052A_INVENTORY.PNX, group: 0x10000ad2, partId: 0x70000205
id: 0x42003797, name: FOOTM041A_DEFAULT.PNX, group: 0x10000ad3, partId: 0x74000007
id: 0x42003798, name: FOOTM041A_INVENTORY.PNX, group: 0x10000ad3, partId: 0x70000205
id: 0x42003799, name: FOOTM042A_DEFAULT.PNX, group: 0x10000ad4, partId: 0x74000007
id: 0x4200379a, name: FOOTM042A_INVENTORY.PNX, group: 0x10000ad4, partId: 0x70000205
id: 0x4200379b, name: FOOTM043A_DEFAULT.PNX, group: 0x10000ad5, partId: 0x74000007
id: 0x4200379c, name: FOOTM043A_INVENTORY.PNX, group: 0x10000ad5, partId: 0x70000205
id: 0x4200379d, name: FOOTM044A_DEFAULT.PNX, group: 0x10000ad6, partId: 0x74000007
id: 0x4200379e, name: FOOTM044A_INVENTORY.PNX, group: 0x10000ad6, partId: 0x70000205
id: 0x4200379f, name: FOOTM045A_DEFAULT.PNX, group: 0x10000ad7, partId: 0x74000007
id: 0x420037a0, name: FOOTM045A_INVENTORY.PNX, group: 0x10000ad7, partId: 0x70000205
id: 0x420037a1, name: FOOTM046A_DEFAULT.PNX, group: 0x10000ad8, partId: 0x74000007
id: 0x420037a2, name: FOOTM046A_INVENTORY.PNX, group: 0x10000ad8, partId: 0x70000205
id: 0x420037a3, name: FOOTM047A_DEFAULT.PNX, group: 0x10000ad9, partId: 0x74000007
id: 0x420037a4, name: FOOTM047A_INVENTORY.PNX, group: 0x10000ad9, partId: 0x70000205
id: 0x420037a5, name: FOOTM048A_DEFAULT.PNX, group: 0x10000ada, partId: 0x74000007
